nome_municipio,UF,regiao,codigo_municipio,latitude,longitude
Alcântara,MA,Nordeste,2100204,-2.3793,-44.54
Aldeias Altas,MA,Nordeste,2100303,-4.5029,-43.3835
Altamira do Maranhão,MA,Nordeste,2100402,-4.167,-45.5028
Alto Alegre do Maranhão,MA,Nordeste,2100436,-4.2106,-44.3958
Alto Alegre do Pindaré,MA,Nordeste,2100477,-3.8703,-46.0018
Alto Parnaíba,MA,Nordeste,2100501,-9.5085,-46.2133
Amapá do Maranhão,MA,Nordeste,2100550,-1.6729,-45.9498
Amarante do Maranhão,MA,Nordeste,2100600,-5.2783,-46.5821
Anajatuba,MA,Nordeste,2100709,-3.2556,-44.5992
Anapurus,MA,Nordeste,2100808,-3.5439,-43.1078
Apicum-Açu,MA,Nordeste,2100832,-1.5473,-45.0856
Araguanã,MA,Nordeste,2100873,-3.0791,-45.7873
Araioses,MA,Nordeste,2100907,-2.9723,-42.017
Arame,MA,Nordeste,2100956,-5.0277,-45.946
Arari,MA,Nordeste,2101004,-3.5333,-44.7273
Axixá,MA,Nordeste,2101103,-2.8439,-44.0987
Bacabal,MA,Nordeste,2101202,-4.1711,-44.7619
Bacabeira,MA,Nordeste,2101251,-2.9363,-44.358
Bacuri,MA,Nordeste,2101301,-1.6818,-45.1652
Bacurituba,MA,Nordeste,2101350,-2.6996,-44.6952
Balsas,MA,Nordeste,2101400,-8.2376,-46.3428
Barão de Grajaú,MA,Nordeste,2101509,-6.5929,-43.1881
Barra do Corda,MA,Nordeste,2101608,-5.5041,-45.1831
Barreirinhas,MA,Nordeste,2101707,-2.8398,-42.9101
Belágua,MA,Nordeste,2101731,-3.1013,-43.4624
Bela Vista do Maranhão,MA,Nordeste,2101772,-3.7578,-45.266
Benedito Leite,MA,Nordeste,2101806,-7.1205,-44.5683
Bequimão,MA,Nordeste,2101905,-2.4309,-44.7857
Bernardo do Mearim,MA,Nordeste,2101939,-4.6801,-44.6878
Boa Vista do Gurupi,MA,Nordeste,2101970,-1.7621,-46.1789
Bom Jardim,MA,Nordeste,2102002,-3.9001,-46.4183
Bom Jesus das Selvas,MA,Nordeste,2102036,-4.6008,-46.6886
Bom Lugar,MA,Nordeste,2102077,-4.3466,-45.021
Brejo,MA,Nordeste,2102101,-3.687,-42.8285
Brejo de Areia,MA,Nordeste,2102150,-4.3651,-45.6501
Buriti,MA,Nordeste,2102200,-3.9005,-43.0015
Buriti Bravo,MA,Nordeste,2102309,-5.7892,-43.8304
Buriticupu,MA,Nordeste,2102325,-4.4924,-46.3425
Buritirana,MA,Nordeste,2102358,-5.5183,-47.0618
Cachoeira Grande,MA,Nordeste,2102374,-3.1201,-43.9309
Cajapió,MA,Nordeste,2102408,-2.8882,-44.5398
Cajari,MA,Nordeste,2102507,-3.3906,-45.0527
Campestre do Maranhão,MA,Nordeste,2102556,-6.1762,-47.2638
Cândido Mendes,MA,Nordeste,2102606,-1.6235,-45.6786
Cantanhede,MA,Nordeste,2102705,-3.6216,-44.2627
Capinzal do Norte,MA,Nordeste,2102754,-4.6821,-44.3062
Carolina,MA,Nordeste,2102804,-7.3764,-47.2112
Carutapera,MA,Nordeste,2102903,-1.3502,-46.0295
Caxias,MA,Nordeste,2103000,-4.8665,-43.2992
Cedral,MA,Nordeste,2103109,-1.9774,-44.5938
Central do Maranhão,MA,Nordeste,2103125,-2.2549,-44.8579
Centro do Guilherme,MA,Nordeste,2103158,-2.4325,-46.1204
Centro Novo do Maranhão,MA,Nordeste,2103174,-3.0707,-46.5336
Chapadinha,MA,Nordeste,2103208,-3.8486,-43.4538
Cidelândia,MA,Nordeste,2103257,-5.0572,-47.8298
Codó,MA,Nordeste,2103307,-4.6073,-43.886
Coelho Neto,MA,Nordeste,2103406,-4.2481,-43.1119
Colinas,MA,Nordeste,2103505,-6.0557,-44.1814
Conceição do Lago-Açu,MA,Nordeste,2103554,-3.7969,-44.8387
Coroatá,MA,Nordeste,2103604,-4.1022,-44.1453
Cururupu,MA,Nordeste,2103703,-1.7742,-44.7861
Davinópolis,MA,Nordeste,2103752,-5.5987,-47.3005
Dom Pedro,MA,Nordeste,2103802,-5.0213,-44.3971
Duque Bacelar,MA,Nordeste,2103901,-4.0991,-43.0099
Esperantinópolis,MA,Nordeste,2104008,-4.8991,-44.8905
Estreito,MA,Nordeste,2104057,-6.7825,-47.2012
Feira Nova do Maranhão,MA,Nordeste,2104073,-7.0187,-46.6267
Fernando Falcão,MA,Nordeste,2104081,-6.1738,-45.3062
Formosa da Serra Negra,MA,Nordeste,2104099,-6.5142,-46.1863
Fortaleza dos Nogueiras,MA,Nordeste,2104107,-6.9419,-46.0819
Fortuna,MA,Nordeste,2104206,-5.6344,-44.0146
Godofredo Viana,MA,Nordeste,2104305,-1.3771,-45.7663
Gonçalves Dias,MA,Nordeste,2104404,-5.1523,-44.172
Governador Archer,MA,Nordeste,2104503,-4.9995,-44.2215
Governador Edison Lobão,MA,Nordeste,2104552,-5.7185,-47.3248
Governador Eugênio Barros,MA,Nordeste,2104602,-5.3668,-44.0959
Governador Luiz Rocha,MA,Nordeste,2104628,-5.5283,-44.0902
Governador Newton Bello,MA,Nordeste,2104651,-3.4191,-45.9259
Governador Nunes Freire,MA,Nordeste,2104677,-2.0623,-45.8212
Graça Aranha,MA,Nordeste,2104701,-5.4148,-44.3181
Grajaú,MA,Nordeste,2104800,-5.8402,-46.0149
Guimarães,MA,Nordeste,2104909,-2.1464,-44.6628
Humberto de Campos,MA,Nordeste,2105005,-2.721,-43.5628
Icatu,MA,Nordeste,2105104,-2.6533,-43.863
Igarapé do Meio,MA,Nordeste,2105153,-3.6565,-45.1239
Igarapé Grande,MA,Nordeste,2105203,-4.5921,-44.8262
Imperatriz,MA,Nordeste,2105302,-5.3398,-47.5752
Itaipava do Grajaú,MA,Nordeste,2105351,-5.1851,-45.6781
Itapecuru Mirim,MA,Nordeste,2105401,-3.3873,-44.2777
Itinga do Maranhão,MA,Nordeste,2105427,-4.2713,-47.2605
Jatobá,MA,Nordeste,2105450,-5.8522,-44.294
Jenipapo dos Vieiras,MA,Nordeste,2105476,-5.3924,-45.5758
João Lisboa,MA,Nordeste,2105500,-5.2295,-47.1268
Joselândia,MA,Nordeste,2105609,-5.016,-44.7556
Junco do Maranhão,MA,Nordeste,2105658,-1.9185,-46.1179
Lago da Pedra,MA,Nordeste,2105708,-4.739,-45.2053
Lago do Junco,MA,Nordeste,2105807,-4.5226,-44.9766
Lago Verde,MA,Nordeste,2105906,-3.9895,-44.8821
Lagoa do Mato,MA,Nordeste,2105922,-6.0322,-43.4956
Lago dos Rodrigues,MA,Nordeste,2105948,-4.5886,-44.9309
Lagoa Grande do Maranhão,MA,Nordeste,2105963,-4.9297,-45.403
Lajeado Novo,MA,Nordeste,2105989,-6.1035,-46.9295
Lima Campos,MA,Nordeste,2106003,-4.5569,-44.4647
Loreto,MA,Nordeste,2106102,-7.2208,-45.2198
Luís Domingues,MA,Nordeste,2106201,-1.3901,-45.8917
Magalhães de Almeida,MA,Nordeste,2106300,-3.2994,-42.1835
Maracaçumé,MA,Nordeste,2106326,-1.9843,-45.994
Marajá do Sena,MA,Nordeste,2106359,-4.705,-45.6285
Maranhãozinho,MA,Nordeste,2106375,-2.4109,-45.9484
Mata Roma,MA,Nordeste,2106409,-3.6259,-43.2274
Matinha,MA,Nordeste,2106508,-3.0714,-45.0018
Matões,MA,Nordeste,2106607,-5.3887,-43.3072
Matões do Norte,MA,Nordeste,2106631,-3.7566,-44.4777
Milagres do Maranhão,MA,Nordeste,2106672,-3.4965,-42.7949
Mirador,MA,Nordeste,2106706,-6.4539,-44.9511
Miranda do Norte,MA,Nordeste,2106755,-3.5314,-44.5269
Mirinzal,MA,Nordeste,2106805,-2.0587,-44.8433
Monção,MA,Nordeste,2106904,-3.4907,-45.3211
Montes Altos,MA,Nordeste,2107001,-5.8579,-47.0415
Morros,MA,Nordeste,2107100,-2.9741,-43.7767
Nina Rodrigues,MA,Nordeste,2107209,-3.4288,-43.8129
Nova Colinas,MA,Nordeste,2107258,-7.1443,-46.2645
Nova Iorque,MA,Nordeste,2107308,-6.75,-44.04
Nova Olinda do Maranhão,MA,Nordeste,2107357,-2.896,-45.9553
Olho d'Água das Cunhãs,MA,Nordeste,2107407,-4.0946,-45.1203
Olinda Nova do Maranhão,MA,Nordeste,2107456,-2.9756,-45.0089
Paço do Lumiar,MA,Nordeste,2107506,-2.5052,-44.1241
Palmeirândia,MA,Nordeste,2107605,-2.692,-45.0234
Paraibano,MA,Nordeste,2107704,-6.4038,-43.924
Parnarama,MA,Nordeste,2107803,-5.6378,-43.463
Passagem Franca,MA,Nordeste,2107902,-6.1527,-43.7584
Pastos Bons,MA,Nordeste,2108009,-6.6322,-44.1806
Paulino Neves,MA,Nordeste,2108058,-2.8547,-42.6109
Paulo Ramos,MA,Nordeste,2108108,-4.5219,-45.3944
Pedreiras,MA,Nordeste,2108207,-4.6178,-44.5813
Pedro do Rosário,MA,Nordeste,2108256,-2.989,-45.4308
Penalva,MA,Nordeste,2108306,-3.2516,-45.2978
Peri Mirim,MA,Nordeste,2108405,-2.5706,-44.8958
Peritoró,MA,Nordeste,2108454,-4.4198,-44.2812
Pindaré-Mirim,MA,Nordeste,2108504,-3.6933,-45.4402
Pinheiro,MA,Nordeste,2108603,-2.4981,-45.1269
Pio XII,MA,Nordeste,2108702,-3.8515,-45.0931
Pirapemas,MA,Nordeste,2108801,-3.7829,-44.1726
Poção de Pedras,MA,Nordeste,2108900,-4.7868,-44.9118
Porto Franco,MA,Nordeste,2109007,-6.3688,-47.18
Porto Rico do Maranhão,MA,Nordeste,2109056,-1.8839,-44.6331
Presidente Dutra,MA,Nordeste,2109106,-5.2831,-44.4571
Presidente Juscelino,MA,Nordeste,2109205,-3.0897,-44.0779
Presidente Médici,MA,Nordeste,2109239,-2.319,-45.7734
Presidente Sarney,MA,Nordeste,2109270,-2.5867,-45.3615
Presidente Vargas,MA,Nordeste,2109304,-3.3461,-43.9559
Primeira Cruz,MA,Nordeste,2109403,-2.7092,-43.3628
Raposa,MA,Nordeste,2109452,-2.4376,-44.0897
Riachão,MA,Nordeste,2109502,-7.5979,-46.6594
Ribamar Fiquene,MA,Nordeste,2109551,-5.9584,-47.3161
Rosário,MA,Nordeste,2109601,-2.9563,-44.2019
Sambaíba,MA,Nordeste,2109700,-7.4318,-45.5562
Santa Filomena do Maranhão,MA,Nordeste,2109759,-5.519,-44.6185
Santa Helena,MA,Nordeste,2109809,-2.419,-45.3711
Santa Inês,MA,Nordeste,2109908,-3.8735,-45.4368
Santa Luzia,MA,Nordeste,2110005,-4.2699,-45.9316
Santa Luzia do Paruá,MA,Nordeste,2110039,-2.5399,-45.7723
Santa Quitéria do Maranhão,MA,Nordeste,2110104,-3.3452,-42.88
Santa Rita,MA,Nordeste,2110203,-3.1595,-44.3287
Santana do Maranhão,MA,Nordeste,2110237,-3.1972,-42.6147
Santo Amaro do Maranhão,MA,Nordeste,2110278,-2.6232,-43.1841
Santo Antônio dos Lopes,MA,Nordeste,2110302,-4.8264,-44.4812
São Benedito do Rio Preto,MA,Nordeste,2110401,-3.3753,-43.6185
São Bento,MA,Nordeste,2110500,-2.7981,-44.9993
São Bernardo,MA,Nordeste,2110609,-3.312,-42.4061
São Domingos do Azeitão,MA,Nordeste,2110658,-6.8332,-44.6174
São Domingos do Maranhão,MA,Nordeste,2110708,-5.6382,-44.3366
São Félix de Balsas,MA,Nordeste,2110807,-7.0918,-44.8835
São Francisco do Brejão,MA,Nordeste,2110856,-5.1585,-47.3537
São Francisco do Maranhão,MA,Nordeste,2110906,-6.2087,-43.1139
São João Batista,MA,Nordeste,2111003,-3.006,-44.7646
São João do Carú,MA,Nordeste,2111029,-3.5108,-46.3791
São João do Paraíso,MA,Nordeste,2111052,-6.4634,-46.9004
São João do Soter,MA,Nordeste,2111078,-5.0402,-43.7666
São João dos Patos,MA,Nordeste,2111102,-6.5594,-43.6381
São José de Ribamar,MA,Nordeste,2111201,-2.5743,-44.1305
São José dos Basílios,MA,Nordeste,2111250,-5.0398,-44.5684
São Luís,MA,Nordeste,2111300,-2.6339,-44.2807
São Luís Gonzaga do Maranhão,MA,Nordeste,2111409,-4.3774,-44.6231
São Mateus do Maranhão,MA,Nordeste,2111508,-3.9902,-44.5277
São Pedro da Água Branca,MA,Nordeste,2111532,-5.1335,-48.369
São Pedro dos Crentes,MA,Nordeste,2111573,-6.8195,-46.7073
São Raimundo das Mangabeiras,MA,Nordeste,2111607,-7.0139,-45.6909
São Raimundo do Doca Bezerra,MA,Nordeste,2111631,-5.0897,-45.1462
São Roberto,MA,Nordeste,2111672,-5.0188,-45.0347
São Vicente Ferrer,MA,Nordeste,2111706,-2.8772,-44.9415
Satubinha,MA,Nordeste,2111722,-3.9386,-45.2592
Senador Alexandre Costa,MA,Nordeste,2111748,-5.261,-43.9847
Senador La Rocque,MA,Nordeste,2111763,-5.3887,-47.1447
Serrano do Maranhão,MA,Nordeste,2111789,-1.871,-45.0175
Sítio Novo,MA,Nordeste,2111805,-6.2279,-46.5956
Sucupira do Norte,MA,Nordeste,2111904,-6.5099,-44.339
Sucupira do Riachão,MA,Nordeste,2111953,-6.4068,-43.4852
Tasso Fragoso,MA,Nordeste,2112001,-8.332,-45.8863
Timbiras,MA,Nordeste,2112100,-4.153,-43.8135
Timon,MA,Nordeste,2112209,-5.1856,-42.9811
Trizidela do Vale,MA,Nordeste,2112233,-4.5393,-44.6818
Tufilândia,MA,Nordeste,2112274,-3.7581,-45.5813
Tuntum,MA,Nordeste,2112308,-5.6104,-44.7306
Turiaçu,MA,Nordeste,2112407,-1.7657,-45.4631
Turilândia,MA,Nordeste,2112456,-2.1589,-45.4375
Tutóia,MA,Nordeste,2112506,-2.9231,-42.3906
Urbano Santos,MA,Nordeste,2112605,-3.2601,-43.2808
Vargem Grande,MA,Nordeste,2112704,-3.7109,-43.8538
Viana,MA,Nordeste,2112803,-3.1563,-45.0025
Vila Nova dos Martírios,MA,Nordeste,2112852,-5.0748,-48.0805
Vitória do Mearim,MA,Nordeste,2112902,-3.5679,-44.9221
Vitorino Freire,MA,Nordeste,2113009,-4.2437,-45.3125
Zé Doca,MA,Nordeste,2114007,-3.2599,-45.9126
Acauã,PI,Nordeste,2200053,-8.306,-41.0017
Agricolândia,PI,Nordeste,2200103,-5.7682,-42.6824
Água Branca,PI,Nordeste,2200202,-5.9141,-42.6281
Alagoinha do Piauí,PI,Nordeste,2200251,-6.9293,-40.9197
Alegrete do Piauí,PI,Nordeste,2200277,-7.2005,-40.7975
Alto Longá,PI,Nordeste,2200301,-5.3794,-42.1547
Altos,PI,Nordeste,2200400,-5.0148,-42.4697
Alvorada do Gurguéia,PI,Nordeste,2200459,-8.456,-43.9684
Amarante,PI,Nordeste,2200509,-6.3703,-42.7878
Angical do Piauí,PI,Nordeste,2200608,-6.1069,-42.7504
Anísio de Abreu,PI,Nordeste,2200707,-9.2141,-43.042
Antônio Almeida,PI,Nordeste,2200806,-7.2194,-44.2027
Aroazes,PI,Nordeste,2200905,-6.1245,-41.8303
Aroeiras do Itaim,PI,Nordeste,2200954,-7.2503,-41.5343
Arraial,PI,Nordeste,2201002,-6.6181,-42.5203
Assunção do Piauí,PI,Nordeste,2201051,-5.88,-41.0688
Avelino Lopes,PI,Nordeste,2201101,-10.1797,-43.9424
Baixa Grande do Ribeiro,PI,Nordeste,2201150,-8.5058,-45.161
Barra D'Alcântara,PI,Nordeste,2201176,-6.5296,-42.1065
Barras,PI,Nordeste,2201200,-4.1899,-42.3681
Barreiras do Piauí,PI,Nordeste,2201309,-10.0035,-45.7104
Barro Duro,PI,Nordeste,2201408,-5.8019,-42.5028
Batalha,PI,Nordeste,2201507,-4.0176,-42.0579
Bela Vista do Piauí,PI,Nordeste,2201556,-7.9961,-41.8557
Belém do Piauí,PI,Nordeste,2201572,-7.39,-40.9824
Beneditinos,PI,Nordeste,2201606,-5.4994,-42.3999
Bertolínia,PI,Nordeste,2201705,-7.745,-43.8772
Betânia do Piauí,PI,Nordeste,2201739,-8.1135,-40.7512
Boa Hora,PI,Nordeste,2201770,-4.3542,-42.106
Bocaina,PI,Nordeste,2201804,-6.906,-41.3042
Bom Jesus,PI,Nordeste,2201903,-9.2457,-44.5402
Bom Princípio do Piauí,PI,Nordeste,2201919,-3.1574,-41.6306
Bonfim do Piauí,PI,Nordeste,2201929,-9.1714,-42.8758
Boqueirão do Piauí,PI,Nordeste,2201945,-4.5402,-42.1115
Brasileira,PI,Nordeste,2201960,-4.1208,-41.6366
Brejo do Piauí,PI,Nordeste,2201988,-8.3824,-42.7909
Buriti dos Lopes,PI,Nordeste,2202000,-3.2392,-41.8042
Buriti dos Montes,PI,Nordeste,2202026,-5.1623,-41.1999
Cabeceiras do Piauí,PI,Nordeste,2202059,-4.432,-42.3337
Cajazeiras do Piauí,PI,Nordeste,2202075,-6.7819,-42.4593
Cajueiro da Praia,PI,Nordeste,2202083,-2.9927,-41.3616
Caldeirão Grande do Piauí,PI,Nordeste,2202091,-7.308,-40.6228
Campinas do Piauí,PI,Nordeste,2202109,-7.6565,-41.8714
Campo Alegre do Fidalgo,PI,Nordeste,2202117,-8.2828,-41.8215
Campo Grande do Piauí,PI,Nordeste,2202133,-7.1832,-41.0653
Campo Largo do Piauí,PI,Nordeste,2202174,-3.881,-42.546
Campo Maior,PI,Nordeste,2202208,-4.877,-42.145
Canavieira,PI,Nordeste,2202251,-7.5577,-43.5586
Canto do Buriti,PI,Nordeste,2202307,-8.3426,-43.3376
Capitão de Campos,PI,Nordeste,2202406,-4.5227,-41.9011
Capitão Gervásio Oliveira,PI,Nordeste,2202455,-8.5293,-41.9012
Caracol,PI,Nordeste,2202505,-9.0891,-43.3467
Caraúbas do Piauí,PI,Nordeste,2202539,-3.5648,-41.8243
Caridade do Piauí,PI,Nordeste,2202554,-7.7036,-40.9558
Castelo do Piauí,PI,Nordeste,2202604,-5.3266,-41.567
Caxingó,PI,Nordeste,2202653,-3.3919,-41.8506
Cocal,PI,Nordeste,2202703,-3.4537,-41.5423
Cocal de Telha,PI,Nordeste,2202711,-4.6168,-41.9576
Cocal dos Alves,PI,Nordeste,2202729,-3.6303,-41.4208
Coivaras,PI,Nordeste,2202737,-5.0999,-42.2843
Colônia do Gurguéia,PI,Nordeste,2202752,-8.1813,-43.6962
Colônia do Piauí,PI,Nordeste,2202778,-7.2939,-42.187
Conceição do Canindé,PI,Nordeste,2202802,-7.9146,-41.5809
Coronel José Dias,PI,Nordeste,2202851,-8.8973,-42.3342
Corrente,PI,Nordeste,2202901,-10.3916,-45.1397
Cristalândia do Piauí,PI,Nordeste,2203008,-10.7419,-45.1136
Cristino Castro,PI,Nordeste,2203107,-8.7822,-43.9615
Curimatá,PI,Nordeste,2203206,-9.9407,-44.3065
Currais,PI,Nordeste,2203230,-8.8225,-44.6733
Curralinhos,PI,Nordeste,2203255,-5.6161,-42.8467
Curral Novo do Piauí,PI,Nordeste,2203271,-7.8877,-40.7709
Demerval Lobão,PI,Nordeste,2203305,-5.3393,-42.6716
Dirceu Arcoverde,PI,Nordeste,2203354,-9.3298,-42.4601
Dom Expedito Lopes,PI,Nordeste,2203404,-6.9601,-41.6983
Domingos Mourão,PI,Nordeste,2203420,-4.2552,-41.3099
Dom Inocêncio,PI,Nordeste,2203453,-8.9179,-41.9225
Elesbão Veloso,PI,Nordeste,2203503,-6.1848,-42.1935
Eliseu Martins,PI,Nordeste,2203602,-7.9702,-43.6593
Esperantina,PI,Nordeste,2203701,-3.8234,-42.1897
Fartura do Piauí,PI,Nordeste,2203750,-9.4757,-42.784
Flores do Piauí,PI,Nordeste,2203800,-7.673,-42.8609
Floresta do Piauí,PI,Nordeste,2203859,-7.4731,-41.8044
Floriano,PI,Nordeste,2203909,-7.0058,-43.0794
Francinópolis,PI,Nordeste,2204006,-6.423,-42.234
Francisco Ayres,PI,Nordeste,2204105,-6.6692,-42.7215
Francisco Macedo,PI,Nordeste,2204154,-7.3208,-40.7839
Francisco Santos,PI,Nordeste,2204204,-7.0129,-41.1471
Fronteiras,PI,Nordeste,2204303,-7.0772,-40.5837
Geminiano,PI,Nordeste,2204352,-7.1877,-41.3329
Gilbués,PI,Nordeste,2204402,-9.6219,-45.4078
Guadalupe,PI,Nordeste,2204501,-6.8424,-43.7047
Guaribas,PI,Nordeste,2204550,-9.0633,-43.6709
Hugo Napoleão,PI,Nordeste,2204600,-6.0357,-42.4981
Ilha Grande,PI,Nordeste,2204659,-2.8289,-41.8142
Inhuma,PI,Nordeste,2204709,-6.6727,-41.686
Ipiranga do Piauí,PI,Nordeste,2204808,-6.819,-41.791
Isaías Coelho,PI,Nordeste,2204907,-7.6503,-41.6498
Itainópolis,PI,Nordeste,2205003,-7.4101,-41.4815
Itaueira,PI,Nordeste,2205102,-7.505,-43.1337
Jacobina do Piauí,PI,Nordeste,2205151,-7.8967,-41.2525
Jaicós,PI,Nordeste,2205201,-7.3915,-41.2067
Jardim do Mulato,PI,Nordeste,2205250,-6.1458,-42.527
Jatobá do Piauí,PI,Nordeste,2205276,-4.8415,-41.9183
Jerumenha,PI,Nordeste,2205300,-7.115,-43.5016
João Costa,PI,Nordeste,2205359,-8.5417,-42.4817
Joaquim Pires,PI,Nordeste,2205409,-3.5396,-42.0825
Joca Marques,PI,Nordeste,2205458,-3.5457,-42.4261
José de Freitas,PI,Nordeste,2205508,-4.7139,-42.5249
Juazeiro do Piauí,PI,Nordeste,2205516,-4.9583,-41.5896
Júlio Borges,PI,Nordeste,2205524,-10.4254,-44.1746
Jurema,PI,Nordeste,2205532,-9.0145,-43.1656
Lagoinha do Piauí,PI,Nordeste,2205540,-5.8201,-42.6274
Lagoa Alegre,PI,Nordeste,2205557,-4.4898,-42.5649
Lagoa do Barro do Piauí,PI,Nordeste,2205565,-8.5685,-41.5998
Lagoa de São Francisco,PI,Nordeste,2205573,-4.364,-41.5814
Lagoa do Piauí,PI,Nordeste,2205581,-5.4613,-42.6076
Lagoa do Sítio,PI,Nordeste,2205599,-6.4901,-41.4864
Landri Sales,PI,Nordeste,2205607,-7.2958,-43.9278
Luís Correia,PI,Nordeste,2205706,-3.0822,-41.4817
Luzilândia,PI,Nordeste,2205805,-3.6068,-42.3639
Madeiro,PI,Nordeste,2205854,-3.565,-42.5292
Manoel Emídio,PI,Nordeste,2205904,-8.2063,-44.0077
Marcolândia,PI,Nordeste,2205953,-7.4295,-40.7361
Marcos Parente,PI,Nordeste,2206001,-7.0763,-43.8946
Massapê do Piauí,PI,Nordeste,2206050,-7.5358,-41.0954
Matias Olímpio,PI,Nordeste,2206100,-3.7074,-42.5844
Miguel Alves,PI,Nordeste,2206209,-4.2405,-42.7736
Miguel Leão,PI,Nordeste,2206308,-5.701,-42.7013
Milton Brandão,PI,Nordeste,2206357,-4.6988,-41.49
Monsenhor Gil,PI,Nordeste,2206407,-5.611,-42.6097
Monsenhor Hipólito,PI,Nordeste,2206506,-6.9185,-41.038
Monte Alegre do Piauí,PI,Nordeste,2206605,-9.6042,-45.0304
Morro Cabeça no Tempo,PI,Nordeste,2206654,-9.8111,-43.9221
Morro do Chapéu do Piauí,PI,Nordeste,2206670,-3.7056,-42.2635
Murici dos Portelas,PI,Nordeste,2206696,-3.3567,-42.0124
Nazaré do Piauí,PI,Nordeste,2206704,-7.0523,-42.7456
Nazária,PI,Nordeste,2206720,-5.4455,-42.8678
Nossa Senhora de Nazaré,PI,Nordeste,2206753,-4.6436,-42.1889
Nossa Senhora dos Remédios,PI,Nordeste,2206803,-4.0262,-42.6061
Novo Oriente do Piauí,PI,Nordeste,2206902,-6.5011,-41.9769
Novo Santo Antônio,PI,Nordeste,2206951,-5.2786,-41.9227
Oeiras,PI,Nordeste,2207009,-6.9663,-42.165
Olho D'Água do Piauí,PI,Nordeste,2207108,-5.8577,-42.5521
Padre Marcos,PI,Nordeste,2207207,-7.3778,-40.881
Paes Landim,PI,Nordeste,2207306,-7.8127,-42.2852
Pajeú do Piauí,PI,Nordeste,2207355,-7.904,-42.8335
Palmeira do Piauí,PI,Nordeste,2207405,-8.5568,-44.4645
Palmeirais,PI,Nordeste,2207504,-5.8833,-42.9558
Paquetá,PI,Nordeste,2207553,-7.1315,-41.6856
Parnaguá,PI,Nordeste,2207603,-10.3157,-44.5684
Parnaíba,PI,Nordeste,2207702,-2.9592,-41.7534
Passagem Franca do Piauí,PI,Nordeste,2207751,-5.873,-42.4133
Patos do Piauí,PI,Nordeste,2207777,-7.6738,-41.2961
Pau D'Arco do Piauí,PI,Nordeste,2207793,-5.245,-42.4709
Paulistana,PI,Nordeste,2207801,-8.1104,-41.145
Pavussu,PI,Nordeste,2207850,-7.9253,-43.3372
Pedro II,PI,Nordeste,2207900,-4.4954,-41.397
Pedro Laurentino,PI,Nordeste,2207934,-8.0732,-42.2653
Nova Santa Rita,PI,Nordeste,2207959,-8.1195,-42.0237
Picos,PI,Nordeste,2208007,-7.0589,-41.5223
Pimenteiras,PI,Nordeste,2208106,-6.3447,-41.1664
Pio IX,PI,Nordeste,2208205,-6.7903,-40.7181
Piracuruca,PI,Nordeste,2208304,-3.8536,-41.6145
Piripiri,PI,Nordeste,2208403,-4.331,-41.7714
Porto,PI,Nordeste,2208502,-3.95,-42.7076
Porto Alegre do Piauí,PI,Nordeste,2208551,-6.9563,-44.0572
Prata do Piauí,PI,Nordeste,2208601,-5.7253,-42.1666
Queimada Nova,PI,Nordeste,2208650,-8.5161,-41.351
Redenção do Gurguéia,PI,Nordeste,2208700,-9.5244,-44.4549
Regeneração,PI,Nordeste,2208809,-6.3525,-42.4905
Riacho Frio,PI,Nordeste,2208858,-9.9306,-44.8129
Ribeira do Piauí,PI,Nordeste,2208874,-7.9278,-42.6136
Ribeiro Gonçalves,PI,Nordeste,2208908,-7.9742,-45.3456
Rio Grande do Piauí,PI,Nordeste,2209005,-7.7711,-43.1522
Santa Cruz do Piauí,PI,Nordeste,2209104,-7.2371,-41.7745
Santa Cruz dos Milagres,PI,Nordeste,2209153,-5.908,-41.8686
Santa Filomena,PI,Nordeste,2209203,-8.9905,-45.6756
Santa Luz,PI,Nordeste,2209302,-9.0452,-44.1054
Santana do Piauí,PI,Nordeste,2209351,-6.9407,-41.4951
Santa Rosa do Piauí,PI,Nordeste,2209377,-6.8094,-42.2275
Santo Antônio de Lisboa,PI,Nordeste,2209401,-6.9068,-41.2074
Santo Antônio dos Milagres,PI,Nordeste,2209450,-6.0501,-42.7027
Santo Inácio do Piauí,PI,Nordeste,2209500,-7.4582,-42.0143
São Braz do Piauí,PI,Nordeste,2209559,-8.9628,-43.0079
São Félix do Piauí,PI,Nordeste,2209609,-5.9356,-42.1029
São Francisco de Assis do Piauí,PI,Nordeste,2209658,-8.1934,-41.5835
São Francisco do Piauí,PI,Nordeste,2209708,-7.1986,-42.501
São Gonçalo do Gurguéia,PI,Nordeste,2209757,-10.0883,-45.3217
São Gonçalo do Piauí,PI,Nordeste,2209807,-6.0028,-42.6522
São João da Canabrava,PI,Nordeste,2209856,-6.6919,-41.3916
São João da Fronteira,PI,Nordeste,2209872,-3.9923,-41.2838
São João da Serra,PI,Nordeste,2209906,-5.5425,-41.8778
São João da Varjota,PI,Nordeste,2209955,-6.9565,-41.8822
São João do Arraial,PI,Nordeste,2209971,-3.8189,-42.4494
São João do Piauí,PI,Nordeste,2210003,-8.3204,-42.2574
São José do Divino,PI,Nordeste,2210052,-3.7745,-41.861
São José do Peixe,PI,Nordeste,2210102,-7.4824,-42.5823
São José do Piauí,PI,Nordeste,2210201,-6.815,-41.491
São Julião,PI,Nordeste,2210300,-7.0816,-40.8206
São Lourenço do Piauí,PI,Nordeste,2210359,-9.1717,-42.5355
